payment_intent_id,customer_id,timestamp,status,amount,billing_email,billing_name,billing_phone,billing_line1,billing_city,billing_state,billing_postal_code,payment_method_type
pi_LSgKIoZaCEgJsZLGr6gBqF1a,cus_wcuGAFMDhrAkxe,2025-07-17T23:20:31,succeeded,40.95,wardcarrie@example.com,Michael Perez,4346653728,597 Sullivan Spur Apt. 874,South Ericstad,TX,87746,card
pi_RZJHYFJZNjIJ4ygEIVQR1iqq,cus_wcuGAFMDhrAkxe,2025-07-22T14:40:31,succeeded,82.02,hillcassidy@example.net,Denise Hinton,(649)700-4698x490,597 Sullivan Spur Apt. 874,South Ericstad,TX,87746,card
pi_CB2g54QurtmEQC0slWg2pYE8,cus_wcuGAFMDhrAkxe,2025-07-23T17:15:31,succeeded,88.06,smithpamela@example.com,Debra Mays,331-785-3328x745,597 Sullivan Spur Apt. 874,South Ericstad,TX,87746,card
pi_42qND73TD0KSRbOETklLLTm4,cus_mxH2iCNKH1n7ag,2025-07-05T11:20:31.304991,succeeded,378.59,barbarakrause@example.net,Daniel Rojas,228.276.2086x0263,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_oF8eQknBDCnOPoxMiA5V2mop,cus_mxH2iCNKH1n7ag,2025-07-05T11:21:31.304991,succeeded,333.15,tammiemorrison@example.com,April Martinez,+1-862-684-0866x1086,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_wNtgnLxmCnQz50IFNzGudLfO,cus_mxH2iCNKH1n7ag,2025-07-05T11:22:31.304991,succeeded,190.29,miller346@gmail.com,Alyssa Leon_fraud,364-505-0502x527,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_JqhbWc2JaqCKUtqGDi3KNI8E,cus_mxH2iCNKH1n7ag,2025-07-05T11:23:31.304991,succeeded,265.06,hicksroberta@example.com,Heather Oconnell,349.677.0335x22760,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_Bn4SAbfHOfBFhvYQ0rDcG1o0,cus_mxH2iCNKH1n7ag,2025-07-05T11:24:31.304991,succeeded,486.15,lshaffer@example.net,Adam Chaney,4968122872,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_MgB6jOya1hvVjTrRpPgGmyUa,cus_mxH2iCNKH1n7ag,2025-07-05T11:25:31.304991,succeeded,113.76,v2fzeguj9h@gmail.com,Jessica Lee,(857)729-5112,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_E9PSBW6WhjbVrnOpVNwgalfS,cus_mxH2iCNKH1n7ag,2025-07-05T11:26:31.304991,succeeded,476.06,jacobsnathan@example.net,Brian Gibson,787.420.1005x913,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_mld6L1C2yI6RSro7AOXrZCGx,cus_mxH2iCNKH1n7ag,2025-07-05T11:27:31.304991,succeeded,379.39,clarknicholas@example.org,Jessica Maxwell,001-462-499-5227x5679,999 Unknown Blvd,Faketown,WV,99999,card
pi_xsJqlZDiJT1O50rLWTS1rQ1R,cus_mxH2iCNKH1n7ag,2025-07-05T11:28:31.304991,succeeded,412.38,daleacevedo@example.net,Laura Ryan,858-442-2174x530,PO Box 4567,Mystery,FM,12345,card
pi_bgPfvGnW9Dkg2fmXb9tmbvrH,cus_mxH2iCNKH1n7ag,2025-07-05T11:29:31.304991,succeeded,96.35,mason580@outlook.com,John Mcdonald,8366618160,PO Box 4567,Fakesville,WA,12345,card
pi_uy7juEe0LL5JOQYpgflcCqTF,cus_mxH2iCNKH1n7ag,2025-07-05T11:30:31.304991,succeeded,341.27,ramirez723@outlook.com,Cassandra Morrison_fraud,+1-565-665-4047x44383,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_De75HU9MdXAURNYYxxhVxLIO,cus_mxH2iCNKH1n7ag,2025-07-05T11:31:31.304991,succeeded,113.34,tromero@example.net,Joseph Hill,(701)426-2542,1831 Ashley Tunnel,West Matthew,WA,96176,card
pi_K8RmyopgwjRI9QueD5tG3ocb,cus_biQlbhbXm8bsZt,2025-06-25T23:25:31,succeeded,56.61,brianballard@example.org,Justin Parker,+1-346-250-1175,6551 Oscar Mountain,North Kellybury,AZ,91398,card
pi_tojG1OU6Ix36c0jOXcSJvucO,cus_biQlbhbXm8bsZt,2025-06-26T04:50:31,succeeded,83.9,dcollins@example.org,Louis White,001-357-866-4752x55485,6551 Oscar Mountain,North Kellybury,AZ,91398,card
pi_RDpsTtjWqu0bxBRAdJCx4xH0,cus_biQlbhbXm8bsZt,2025-06-28T22:00:31,succeeded,32.89,schaeferjennifer@example.com,Traci Miller,(531)433-2074,99086 Craig Forge,South Tammymouth,WV,25843,card
pi_pdPhOpO0KesWEgzHyB7kz7v5,cus_biQlbhbXm8bsZt,2025-06-29T10:50:31,succeeded,65.35,brentlee@example.com,Mary Rangel,001-602-532-5792x06513,99086 Craig Forge,South Tammymouth,WV,25843,card
pi_pg21mnEcFVs8o7yIg5TmfJCi,cus_biQlbhbXm8bsZt,2025-07-05T15:10:31,succeeded,52.14,walshtimothy@example.org,Carlos Clark,001-525-577-5287x15597,99086 Craig Forge,South Tammymouth,WV,25843,card
pi_znVZ1kSNLmbl67Im2fKvEEge,cus_biQlbhbXm8bsZt,2025-07-07T05:10:31,succeeded,80.62,pstevenson@example.net,Lori Garrett,771-718-2981x268,99086 Craig Forge,South Tammymouth,WV,25843,card
pi_AIqlVZPE1U7Hwq0AZGQWZkmP,cus_biQlbhbXm8bsZt,2025-07-11T18:25:31,succeeded,36.32,jacobsonjennifer@example.org,Brandon Burton,001-201-253-5627x2201,99086 Craig Forge,South Tammymouth,WV,25843,card
pi_jNDbVZnC4zCver33YnVfDESo,cus_biQlbhbXm8bsZt,2025-07-12T12:20:31,succeeded,16.18,lmills@example.net,Lisa Smith,001-352-777-5953x49910,99086 Craig Forge,South Tammymouth,WV,25843,card
